accountAgeDays,numItems,localTime,paymentMethod,paymentMethodAgeDays,label
86,1,4.92,creditcard,1.0,0
902,1,4.52,creditcard,0.0,0
2000,1,4.88,creditcard,313.0,0
943,1,4.75,paypal,100.0,0
2000,1,5.03,creditcard,882.0,0
578,1,4.46,creditcard,5.0,0
1446,1,4.89,creditcard,307.0,0
2000,1,5.03,creditcard,428.0,0
73,1,4.52,creditcard,72.0,0
916,1,4.84,creditcard,1.0,0
118,1,5.02,creditcard,0.0,0
927,1,4.51,creditcard,558.0,0
5,1,4.88,paypal,4.0,0
529,1,4.92,creditcard,0.0,0
2000,1,4.88,creditcard,0.0,0
2000,1,5.03,creditcard,366.0,0
125,1,5.02,creditcard,124.0,0
1390,1,3.58,paypal,18.0,0
141,1,5.03,creditcard,21.0,0
1579,1,4.9,paypal,0.0,0
433,1,4.75,creditcard,0.0,0
34,1,4.92,paypal,2.0,0
2000,1,4.84,creditcard,0.0,0
2000,2,5.04,creditcard,842.0,0
220,1,4.52,creditcard,0.0,0
2000,1,4.74,creditcard,1.0,0
1086,1,4.97,creditcard,3.0,0
1710,1,4.92,paypal,1702.0,0
1210,1,4.88,creditcard,184.0,0
29,1,4.52,creditcard,28.0,0
2000,1,2.6,creditcard,0.0,0
162,1,5.04,creditcard,161.0,0
2000,1,4.75,creditcard,163.0,0
278,1,5.03,paypal,0.0,0
421,1,4.52,paypal,0.0,0
139,1,4.92,creditcard,0.0,0
1214,1,4.51,creditcard,0.0,0
632,1,4.75,creditcard,0.0,0
117,1,4.75,paypal,0.0,0
5,1,4.52,paypal,5.0,0
7,1,4.89,creditcard,7.0,0
101,1,3.95,creditcard,0.0,0
2,1,4.96,creditcard,1.0,0
1887,1,4.92,creditcard,50.0,0
2000,1,4.75,creditcard,273.0,0
634,1,4.9,paypal,41.0,0
623,1,4.88,creditcard,0.0,0
1565,1,5.02,creditcard,0.0,0
2000,1,4.74,creditcard,182.0,0
1006,1,4.52,creditcard,250.0,0
138,1,3.58,creditcard,137.0,0
2000,2,4.74,creditcard,0.0,0
83,1,4.75,creditcard,0.0,0
24,1,4.52,creditcard,24.0,0
51,1,4.89,creditcard,0.0,0
139,2,4.92,creditcard,0.0,0
1440,1,4.89,creditcard,0.0,0
4,1,3.95,creditcard,0.0,0
615,1,4.52,creditcard,384.0,0
205,2,3.48,creditcard,0.0,0
656,1,5.03,creditcard,0.0,0
35,1,4.75,creditcard,35.0,0
2,1,4.06,creditcard,1.0,0
1760,1,4.06,paypal,83.0,0
2000,1,4.52,creditcard,0.0,0
2000,1,4.89,paypal,327.0,0
172,1,5.02,creditcard,0.0,0
63,5,4.52,creditcard,63.0,0
480,1,4.75,creditcard,0.0,0
1259,1,5.03,paypal,373.0,0
1981,1,4.52,storecredit,0.0,0
1184,1,4.96,creditcard,0.0,0
10,1,4.52,creditcard,9.0,0
2000,1,4.9,creditcard,1.0,0
2000,1,4.88,paypal,0.0,0
3,1,4.92,creditcard,2.0,0
5,1,4.74,creditcard,5.0,0
155,1,4.96,creditcard,0.0,0
519,1,3.58,creditcard,0.0,0
602,1,4.92,creditcard,0.0,0
207,1,5.04,creditcard,0.0,0
8,1,4.92,creditcard,0.0,0
271,1,4.97,paypal,0.0,0
1485,1,4.75,creditcard,0.0,0
1110,1,4.74,creditcard,104.0,0
28,1,4.89,creditcard,28.0,0
289,1,4.75,creditcard,0.0,0
1664,1,4.92,creditcard,0.0,0
48,1,4.9,paypal,0.0,0
32,1,4.46,creditcard,1.0,0
51,1,5.04,creditcard,0.0,0
1846,1,4.92,creditcard,0.0,0
4,1,4.74,storecredit,3.0,0
68,1,4.92,creditcard,0.0,0
1938,1,4.9,creditcard,512.0,0
325,1,4.92,creditcard,325.0,0
2000,1,4.88,paypal,902.0,0
904,1,4.52,paypal,0.0,0
25,1,4.75,creditcard,0.0,0
2000,1,4.92,paypal,6.0,0
4,1,4.96,storecredit,0.0,0
93,1,4.51,creditcard,63.0,0
72,1,4.84,paypal,3.0,0
1403,1,5.04,creditcard,0.0,0
1206,1,4.52,creditcard,0.0,0
1430,1,5.02,creditcard,0.0,0
768,1,5.02,creditcard,0.0,0
39,1,4.52,creditcard,39.0,0
1558,1,3.58,creditcard,885.0,0
390,1,5.04,creditcard,27.0,0
1925,1,4.75,paypal,0.0,0
203,1,3.95,paypal,0.0,0
2000,1,4.75,storecredit,15.0,0
2000,1,4.97,creditcard,79.0,0
2000,1,4.89,storecredit,0.0,0
1443,1,4.92,creditcard,1191.0,0
107,1,4.89,creditcard,0.0,0
3,1,4.84,creditcard,3.0,0
380,1,4.75,creditcard,0.0,0
2000,1,4.06,creditcard,82.0,0
493,1,4.92,creditcard,409.0,0
1433,1,5.03,creditcard,0.0,0
540,1,4.97,paypal,23.0,0
78,1,3.48,storecredit,8.0,0
1111,1,4.9,paypal,0.0,0
2000,1,2.95,paypal,466.0,0
2000,1,4.51,creditcard,1.0,0
5,1,4.9,creditcard,0.0,0
619,1,5.03,creditcard,0.0,0
21,1,5.03,creditcard,0.0,0
2000,1,4.84,creditcard,165.0,0
7,1,4.75,paypal,2.0,0
209,1,4.89,paypal,0.0,0
85,1,3.48,creditcard,0.0,0
2000,1,4.9,paypal,1366.0,0
2000,1,5.03,creditcard,0.0,0
159,1,4.9,paypal,8.0,0
108,1,4.46,creditcard,0.0,0
1239,1,5.04,paypal,110.0,0
694,1,4.89,creditcard,0.0,0
1682,1,4.75,creditcard,1.0,0
165,1,4.51,creditcard,164.0,0
722,1,5.04,creditcard,691.0,0
14,1,4.89,paypal,0.0,0
1247,1,4.75,creditcard,0.0,0
2000,1,4.92,creditcard,1920.0,0
2000,1,5.03,paypal,91.0,0
214,1,4.92,paypal,0.0,0
3,1,4.84,creditcard,0.0,0
32,1,5.04,creditcard,31.0,0
92,1,4.75,creditcard,0.0,0
1935,1,4.92,paypal,141.0,0
119,2,4.52,creditcard,118.0,0
1526,1,4.92,creditcard,1520.0,0
591,1,5.04,creditcard,0.0,0
102,1,4.52,creditcard,102.0,0
1154,1,4.75,creditcard,624.0,0
14,1,4.46,creditcard,11.0,0
1,1,4.75,storecredit,0.0,1
2000,1,4.92,creditcard,18.0,0
908,1,4.06,paypal,0.0,0
34,1,4.52,paypal,26.0,0
519,1,4.84,creditcard,486.0,0
2000,1,4.9,creditcard,1346.0,0
161,1,5.03,creditcard,0.0,0
2000,1,4.74,creditcard,246.0,0
2000,1,4.84,paypal,145.0,0
687,1,4.74,creditcard,225.0,0
70,1,5.03,creditcard,70.0,0
387,1,4.97,paypal,9.0,0
166,1,4.75,creditcard,0.0,0
426,1,4.51,creditcard,0.0,0
239,1,4.46,creditcard,0.0,0
923,1,4.84,creditcard,0.0,0
81,1,4.97,paypal,0.0,0
116,1,4.52,creditcard,116.0,0
59,1,4.92,paypal,0.0,0
112,1,4.88,creditcard,112.0,0
2000,1,4.75,creditcard,0.0,0
1313,1,5.03,creditcard,0.0,0
1593,1,3.95,creditcard,0.0,0
141,2,4.84,creditcard,0.0,0
173,1,4.92,storecredit,134.0,0
26,1,4.06,creditcard,25.0,0
627,1,4.89,creditcard,0.0,0
183,1,4.74,paypal,0.0,0
157,1,4.92,creditcard,100.0,0
877,1,4.97,paypal,843.0,0
22,1,4.84,creditcard,2.0,0
2000,1,2.95,creditcard,347.0,0
2000,2,4.74,paypal,0.0,0
4,1,4.88,creditcard,3.0,0
188,1,5.02,creditcard,187.0,0
971,1,4.88,creditcard,0.0,0
197,1,4.74,storecredit,55.0,0
143,1,4.52,paypal,143.0,0
864,1,5.03,creditcard,262.0,0
7,1,4.92,paypal,0.0,0
3,1,5.03,creditcard,3.0,0
99,1,4.9,creditcard,59.0,0
2000,1,4.06,paypal,132.0,0
1070,1,4.75,paypal,308.0,0
627,1,4.89,creditcard,0.0,0
268,1,4.75,paypal,0.0,0
59,1,4.88,creditcard,58.0,0
52,1,5.03,creditcard,0.0,0
59,1,4.84,paypal,55.0,0
190,1,4.88,creditcard,0.0,0
96,1,4.74,paypal,96.0,0
301,1,4.92,creditcard,0.0,0
1460,1,4.74,paypal,1093.0,0
457,1,5.03,creditcard,456.0,0
98,1,4.52,creditcard,97.0,0
2000,1,4.84,creditcard,458.0,0
1849,1,5.03,creditcard,240.0,0
2000,1,4.75,creditcard,48.0,0
1874,1,4.92,creditcard,0.0,0
89,1,4.9,creditcard,0.0,0
1289,1,4.88,creditcard,0.0,0
12,1,5.04,creditcard,0.0,0
2000,1,4.06,creditcard,311.0,0
429,1,4.89,creditcard,0.0,0
173,1,4.96,storecredit,2.0,0
2000,1,5.04,creditcard,1054.0,0
3,1,4.74,creditcard,0.0,0
2000,1,4.52,paypal,225.0,0
962,1,4.75,creditcard,0.0,0
2000,1,5.03,creditcard,91.0,0
948,1,4.89,creditcard,0.0,0
508,1,4.84,paypal,0.0,0
172,1,5.03,creditcard,0.0,0
2000,1,5.04,creditcard,367.0,0
173,1,4.92,paypal,0.0,0
2,1,4.52,creditcard,1.0,0
1932,1,5.04,paypal,136.0,0
7,1,4.92,creditcard,0.0,0
1995,1,4.84,creditcard,0.0,0
2000,1,4.97,creditcard,422.0,0
2000,1,4.46,paypal,0.0,0
19,1,5.02,paypal,0.0,0
404,1,5.03,paypal,1.0,0
1601,1,4.96,creditcard,136.0,0
860,1,4.74,storecredit,0.0,0
1220,1,4.75,creditcard,570.0,0
201,2,4.75,paypal,201.0,0
1,1,4.06,creditcard,0.0,1
527,1,4.97,creditcard,0.0,0
132,1,5.04,creditcard,0.0,0
1542,1,4.75,creditcard,0.0,0
2000,1,4.75,creditcard,759.0,0
7,1,4.96,creditcard,0.0,0
132,1,4.75,creditcard,131.0,0
663,1,4.92,paypal,0.0,0
899,1,5.02,paypal,898.0,0
977,1,4.97,creditcard,0.0,0
3,1,4.92,creditcard,2.0,0
175,1,4.74,creditcard,0.0,0
1343,1,4.06,creditcard,822.0,0
1802,1,4.75,creditcard,1683.0,0
51,1,4.52,creditcard,1.0,0
26,1,4.96,paypal,25.0,0
643,1,4.52,storecredit,0.0,0
784,1,5.02,creditcard,0.0,0
550,1,4.51,storecredit,10.0,0
74,1,4.96,paypal,73.0,0
359,1,4.74,paypal,358.0,0
64,1,4.46,creditcard,64.0,0
2000,5,3.95,creditcard,1411.0,0
24,1,4.06,creditcard,23.0,0
1837,1,4.52,creditcard,0.0,0
1620,1,4.46,creditcard,0.0,0
29,1,4.46,creditcard,0.0,0
100,1,4.75,storecredit,0.0,0
603,1,5.04,creditcard,0.0,0
108,1,4.89,creditcard,0.0,0
1613,1,4.92,paypal,60.0,0
10,1,5.03,paypal,9.0,0
1114,1,4.75,creditcard,413.0,0
226,1,4.92,creditcard,8.0,0
2000,1,4.84,storecredit,184.0,0
110,1,4.89,creditcard,110.0,0
443,1,5.03,creditcard,0.0,0
1311,1,4.92,creditcard,0.0,0
842,1,4.52,creditcard,703.0,0
2000,2,4.97,creditcard,1635.0,0
9,1,4.89,storecredit,0.0,0
1178,1,4.92,paypal,0.0,0
897,1,4.06,creditcard,896.0,0
563,1,5.03,creditcard,0.0,0
1375,1,4.97,creditcard,0.0,0
5,1,5.02,creditcard,4.0,0
1933,1,4.96,creditcard,0.0,0
1041,1,4.52,creditcard,29.0,0
3,1,5.04,creditcard,0.0,0
2000,1,4.96,paypal,856.0,0
2000,1,5.02,paypal,0.0,0
738,1,4.84,creditcard,40.0,0
72,1,5.04,paypal,0.0,0
2000,1,4.51,paypal,183.0,0
2000,1,4.97,paypal,106.0,0
780,1,4.52,paypal,0.0,0
47,1,4.92,paypal,0.0,0
1923,1,4.52,creditcard,2.0,0
1901,1,2.6,creditcard,9.0,0
183,1,4.92,creditcard,0.0,0
4,1,4.84,creditcard,4.0,0
30,1,4.89,creditcard,0.0,0
41,1,5.04,creditcard,0.0,0
1403,1,4.92,creditcard,264.0,0
184,1,4.52,creditcard,183.0,0
2000,1,4.96,creditcard,1973.0,0
924,1,4.46,creditcard,44.0,0
1723,1,4.06,creditcard,858.0,0
875,1,4.88,creditcard,0.0,0
485,1,4.75,creditcard,0.0,0
822,1,5.03,creditcard,0.0,0
635,1,4.96,storecredit,0.0,0
305,1,4.97,creditcard,0.0,0
456,1,4.88,creditcard,455.0,0
408,1,4.9,creditcard,380.0,0
2000,1,4.75,creditcard,30.0,0
30,1,4.88,creditcard,26.0,0
153,1,4.46,paypal,0.0,0
93,1,4.92,creditcard,0.0,0
47,1,4.92,storecredit,0.0,0
2000,1,5.02,creditcard,7.0,0
1880,1,5.03,paypal,0.0,0
1601,1,4.9,creditcard,0.0,0
438,1,2.95,creditcard,0.0,0
1769,1,4.84,paypal,0.0,0
1,2,5.04,creditcard,0.0,1
925,1,4.89,creditcard,89.0,0
227,1,5.02,creditcard,0.0,0
65,1,5.02,paypal,64.0,0
18,1,4.75,creditcard,0.0,0
2000,1,4.89,paypal,1.0,0
556,1,4.97,storecredit,1.0,0
1062,1,4.97,creditcard,0.0,0
2000,1,4.75,creditcard,636.0,0
23,1,4.92,creditcard,0.0,0
188,1,4.89,creditcard,188.0,0
1981,1,4.75,creditcard,6.0,0
1948,1,4.52,paypal,873.0,0
2000,1,4.74,creditcard,358.0,0
21,1,4.52,creditcard,20.0,0
1801,1,4.51,paypal,1056.0,0
2000,1,4.92,creditcard,193.0,0
95,1,4.89,creditcard,0.0,0
1157,1,4.06,paypal,0.0,0
15,1,4.96,paypal,15.0,0
1024,1,4.88,creditcard,836.0,0
2000,1,4.97,creditcard,179.0,0
2000,1,4.92,paypal,0.0,0
196,1,4.75,paypal,187.0,0
1992,1,4.89,creditcard,320.0,0
1266,1,4.9,creditcard,0.0,0
1917,1,4.74,creditcard,132.0,0
12,1,4.74,creditcard,0.0,0
1231,1,4.51,creditcard,49.0,0
1800,1,4.89,creditcard,0.0,0
199,1,4.89,creditcard,199.0,0
9,1,4.96,paypal,0.0,0
22,1,4.97,creditcard,21.0,0
241,1,5.02,creditcard,0.0,0
54,1,4.97,paypal,0.0,0
30,1,4.84,paypal,0.0,0
9,1,5.02,paypal,0.0,0
1784,1,2.95,paypal,0.0,0
713,1,4.97,creditcard,0.0,0
10,1,4.84,creditcard,0.0,0
1142,1,4.84,creditcard,1.0,0
26,1,4.52,creditcard,0.0,0
15,1,5.03,creditcard,0.0,0
566,1,5.03,creditcard,150.0,0
364,1,3.58,creditcard,0.0,0
242,1,5.04,creditcard,0.0,0
44,1,4.52,paypal,43.0,0
123,1,4.88,paypal,0.0,0
21,1,4.75,paypal,0.0,0
6,1,4.88,creditcard,6.0,0
22,1,5.03,paypal,0.0,0
1606,1,4.74,creditcard,0.0,0
1219,1,4.92,creditcard,0.0,0
77,1,4.9,creditcard,0.0,0
1809,1,5.04,paypal,0.0,0
2000,1,4.75,creditcard,1.0,0
2000,1,4.52,creditcard,1.0,0
393,1,4.9,creditcard,0.0,0
103,1,5.03,paypal,0.0,0
242,1,4.88,paypal,241.0,0
21,1,4.89,creditcard,16.0,0
1915,1,2.95,paypal,408.0,0
1349,1,4.92,creditcard,652.0,0
152,1,4.75,creditcard,0.0,0
973,1,4.51,creditcard,0.0,0
6,1,5.03,paypal,5.0,0
203,1,4.92,creditcard,0.0,0
592,1,4.89,paypal,0.0,0
2000,1,4.84,creditcard,656.0,0
104,1,4.52,paypal,104.0,0
735,1,4.88,creditcard,217.0,0
190,1,4.88,creditcard,189.0,0
1586,1,4.96,creditcard,0.0,0
63,1,5.03,creditcard,0.0,0
124,1,4.52,paypal,124.0,0
268,1,4.75,creditcard,0.0,0
917,1,4.75,creditcard,0.0,0
220,1,4.96,creditcard,0.0,0
67,1,4.89,creditcard,66.0,0
1861,1,5.02,creditcard,0.0,0
1319,1,4.97,paypal,0.0,0
901,1,4.97,paypal,866.0,0
1621,1,4.06,creditcard,740.0,0
967,1,4.51,paypal,191.0,0
1039,1,5.03,creditcard,959.0,0
2000,1,4.88,paypal,116.0,0
45,1,4.96,creditcard,43.0,0
1651,1,4.75,creditcard,0.0,0
188,1,4.92,creditcard,0.0,0
4,2,4.52,creditcard,0.0,0
717,1,4.92,creditcard,198.0,0
30,1,4.52,creditcard,29.0,0
66,1,4.88,creditcard,0.0,0
4,1,4.92,creditcard,0.0,0
132,1,4.75,creditcard,24.0,0
513,1,3.95,paypal,110.0,0
996,1,4.92,paypal,1.0,0
1052,1,3.95,paypal,0.0,0
529,1,4.92,creditcard,0.0,0
2000,1,4.96,creditcard,1.0,0
1010,1,4.74,creditcard,0.0,0
6,1,4.96,creditcard,5.0,0
897,1,4.97,paypal,0.0,0
190,1,4.92,paypal,0.0,0
115,1,4.74,creditcard,0.0,0
32,1,4.75,creditcard,5.0,0
131,1,4.46,creditcard,130.0,0
1115,1,4.97,creditcard,0.0,0
16,1,5.03,creditcard,0.0,0
175,1,4.46,storecredit,175.0,0
326,1,4.92,creditcard,90.0,0
1505,1,4.92,creditcard,0.0,0
9,1,4.89,creditcard,9.0,0
970,1,4.74,creditcard,0.0,0
1805,1,4.74,creditcard,0.0,0
1626,1,4.97,paypal,0.0,0
531,1,4.97,storecredit,497.0,0
1844,1,4.92,creditcard,691.0,0
312,1,4.75,creditcard,0.0,0
86,1,4.88,creditcard,27.0,0
1359,1,4.75,paypal,0.0,0
37,1,4.75,creditcard,0.0,0
286,1,4.75,creditcard,228.0,0
23,2,4.96,paypal,0.0,0
3,1,4.96,paypal,3.0,0
164,1,4.9,paypal,0.0,0
40,1,4.92,paypal,0.0,0
237,1,4.92,paypal,0.0,0
783,1,4.75,creditcard,0.0,0
7,1,4.75,creditcard,6.0,0
650,1,4.75,creditcard,0.0,0
1048,1,4.97,creditcard,0.0,0
1279,1,4.97,creditcard,0.0,0
1705,1,4.74,creditcard,0.0,0
6,2,4.92,creditcard,0.0,0
2000,1,5.04,creditcard,106.0,0
33,1,4.88,creditcard,33.0,0
2000,1,4.51,creditcard,2.0,0
2000,1,4.75,creditcard,509.0,0
7,1,5.02,paypal,0.0,0
1117,1,5.04,creditcard,11.0,0
1980,1,4.75,paypal,46.0,0
4,1,4.88,creditcard,3.0,0
2000,1,4.74,paypal,187.0,0
2000,1,4.84,creditcard,699.0,0
72,1,4.52,creditcard,71.0,0
859,1,4.74,creditcard,857.0,0
2000,1,4.89,paypal,370.0,0
1722,1,5.03,creditcard,549.0,0
2000,1,4.9,creditcard,0.0,0
2000,1,5.04,creditcard,137.0,0
559,1,5.03,paypal,0.0,0
2000,1,5.04,creditcard,0.0,0
30,1,5.03,creditcard,0.0,0
1969,1,4.75,creditcard,0.0,0
1600,1,4.52,creditcard,60.0,0
244,1,4.96,paypal,244.0,0
2000,1,5.04,creditcard,0.0,0
128,1,4.96,creditcard,32.0,0
1945,1,5.04,creditcard,0.0,0
2000,1,4.88,creditcard,705.0,0
56,2,4.52,storecredit,55.0,0
992,1,4.75,creditcard,0.0,0
893,1,4.92,creditcard,0.0,0
81,1,5.03,creditcard,45.0,0
1603,1,4.97,creditcard,1603.0,0
2,1,4.96,creditcard,1.0,0
851,1,5.02,creditcard,0.0,0
1314,1,4.96,paypal,0.0,0
1780,1,3.48,creditcard,0.0,0
5,1,4.9,creditcard,0.0,0
131,1,4.75,creditcard,0.0,0
50,1,4.92,paypal,0.0,0
674,1,4.97,creditcard,220.0,0
21,1,4.92,creditcard,0.0,0
2000,1,4.96,creditcard,489.0,0
480,1,4.06,paypal,257.0,0
2000,1,3.95,creditcard,421.0,0
4,1,4.75,creditcard,0.0,0
1518,1,5.02,paypal,1106.0,0
1075,1,3.07,paypal,8.0,0
12,1,4.92,paypal,11.0,0
148,1,4.89,paypal,0.0,0
334,1,4.92,paypal,333.0,0
2000,1,4.52,creditcard,149.0,0
478,2,4.88,creditcard,0.0,0
70,1,5.03,creditcard,69.0,0
44,1,4.51,creditcard,0.0,0
84,1,4.52,creditcard,84.0,0
1799,1,4.92,creditcard,545.0,0
598,1,4.92,creditcard,0.0,0
2000,1,4.88,creditcard,858.0,0
2000,1,5.03,creditcard,317.0,0
2,1,4.97,creditcard,1.0,0
2000,1,4.74,paypal,50.0,0
1148,1,5.02,paypal,0.0,0
244,2,4.84,creditcard,50.0,0
721,1,4.75,creditcard,73.0,0
198,1,4.51,creditcard,0.0,0
605,1,4.75,creditcard,0.0,0
873,1,4.89,creditcard,1.0,0
1781,1,4.92,creditcard,0.0,0
1211,3,4.92,paypal,34.0,0
356,1,5.02,paypal,346.0,0
812,1,4.51,paypal,0.0,0
2000,1,3.95,paypal,1.0,0
4,1,4.89,creditcard,0.0,0
2000,1,4.52,creditcard,1333.0,0
2000,1,3.95,creditcard,185.0,0
141,1,4.89,creditcard,113.0,0
111,1,4.97,creditcard,111.0,0
1777,1,4.97,paypal,0.0,0
784,1,4.89,creditcard,135.0,0
1976,1,4.75,creditcard,0.0,0
1822,1,4.89,creditcard,0.0,0
1772,1,4.51,paypal,721.0,0
763,1,4.92,creditcard,0.0,0
1930,1,5.03,creditcard,0.0,0
46,1,4.84,creditcard,0.0,0
1,2,4.75,storecredit,0.0,1
2000,1,3.58,creditcard,604.0,0
2000,1,4.96,creditcard,0.0,0
39,1,5.04,creditcard,0.0,0
2000,1,4.97,creditcard,498.0,0
2000,1,5.04,creditcard,86.0,0
144,1,4.88,paypal,144.0,0
2000,1,4.92,paypal,0.0,0
175,1,5.02,paypal,0.0,0
1879,1,5.03,creditcard,98.0,0
501,1,4.97,creditcard,10.0,0
2,1,4.92,creditcard,1.0,0
2000,1,4.97,paypal,0.0,0
1630,1,5.02,creditcard,0.0,0
453,1,5.03,creditcard,29.0,0
875,1,4.89,creditcard,0.0,0
903,1,4.84,creditcard,0.0,0
1962,1,4.97,paypal,1398.0,0
1170,1,4.92,creditcard,0.0,0
1751,1,5.02,creditcard,1382.0,0
98,1,4.75,creditcard,0.0,0
90,1,4.9,creditcard,90.0,0
553,1,4.88,paypal,0.0,0
68,1,5.03,paypal,0.0,0
123,1,4.84,creditcard,64.0,0
72,1,5.04,creditcard,62.0,0
840,1,4.06,creditcard,237.0,0
890,1,4.75,paypal,0.0,0
579,1,4.9,creditcard,0.0,0
190,1,4.84,creditcard,2.0,0
2000,1,4.92,creditcard,848.0,0
1739,2,5.02,creditcard,0.0,0
1283,1,4.52,creditcard,0.0,0
596,1,4.51,creditcard,0.0,0
105,1,4.52,creditcard,104.0,0
245,1,4.75,paypal,0.0,0
2000,1,5.02,creditcard,886.0,0
17,1,4.9,creditcard,0.0,0
6,1,5.03,storecredit,6.0,0
472,1,4.97,creditcard,1.0,0
1951,1,4.84,paypal,0.0,0
858,1,4.96,creditcard,204.0,0
1179,1,3.95,paypal,0.0,0
1805,1,4.92,creditcard,0.0,0
4,1,4.84,creditcard,0.0,0
1075,1,3.07,creditcard,8.0,0
495,1,5.04,paypal,0.0,0
95,1,4.92,creditcard,95.0,0
1449,1,4.75,creditcard,1448.0,0
1775,1,4.92,paypal,332.0,0
12,1,4.96,creditcard,0.0,0
276,1,4.89,paypal,275.0,0
2000,1,4.89,paypal,0.0,0
3,1,4.88,creditcard,3.0,0
23,1,4.92,creditcard,23.0,0
1359,1,4.75,creditcard,0.0,0
4,1,4.9,creditcard,3.0,0
45,1,4.75,creditcard,45.0,0
280,1,4.96,creditcard,0.0,0
1838,1,4.96,creditcard,79.0,0
420,1,4.97,storecredit,118.0,0
110,1,4.75,paypal,110.0,0
5,1,4.74,creditcard,5.0,0
580,1,4.96,paypal,220.0,0
4,1,4.75,paypal,3.0,0
494,2,5.02,creditcard,0.0,0
512,1,4.75,creditcard,0.0,0
435,1,4.9,creditcard,0.0,0
1,1,4.92,creditcard,0.0,1
60,1,5.03,paypal,17.0,0
49,1,4.84,creditcard,14.0,0
938,1,4.75,creditcard,0.0,0
163,1,4.88,paypal,5.0,0
39,1,4.51,creditcard,0.0,0
1321,1,4.75,creditcard,0.0,0
20,1,4.89,paypal,19.0,0
7,1,5.03,creditcard,3.0,0
529,1,4.52,creditcard,0.0,0
2000,1,4.89,paypal,467.0,0
1243,1,4.52,creditcard,0.0,0
57,1,4.84,creditcard,0.0,0
986,1,4.89,creditcard,0.0,0
272,1,4.88,paypal,0.0,0
2000,1,3.58,creditcard,1703.0,0
354,1,5.02,paypal,0.0,0
10,1,4.52,creditcard,0.0,0
239,1,4.92,paypal,205.0,0
120,1,5.03,paypal,0.0,0
2000,1,5.02,creditcard,286.0,0
3,1,4.51,creditcard,2.0,0
2000,1,5.03,paypal,1603.0,0
160,1,5.03,creditcard,0.0,0
1939,1,2.6,creditcard,0.0,0
1620,1,4.92,creditcard,0.0,0
3,1,4.75,creditcard,2.0,0
83,1,5.03,paypal,67.0,0
986,1,5.02,creditcard,0.0,0
349,1,4.92,paypal,0.0,0
1101,1,4.9,creditcard,0.0,0
576,2,4.52,creditcard,10.0,0
2000,1,4.74,creditcard,352.0,0
631,1,4.92,paypal,238.0,0
888,1,5.04,creditcard,0.0,0
324,1,4.84,paypal,0.0,0
1584,1,4.51,creditcard,0.0,0
897,1,5.04,creditcard,0.0,0
7,1,4.75,creditcard,7.0,0
2,1,5.03,storecredit,1.0,0
2,1,5.04,creditcard,0.0,0
2000,1,5.02,paypal,251.0,0
476,1,5.02,creditcard,83.0,0
2000,1,4.96,paypal,0.0,0
617,1,4.9,creditcard,1.0,0
1530,1,3.95,creditcard,0.0,0
7,1,4.74,paypal,0.0,0
1603,1,4.89,creditcard,0.0,0
400,1,4.88,creditcard,400.0,0
2,1,4.84,creditcard,1.0,0
907,1,4.74,creditcard,0.0,0
143,1,4.97,storecredit,0.0,0
1823,1,3.58,creditcard,269.0,0
1861,1,4.06,creditcard,378.0,0
1344,1,5.03,paypal,0.0,0
2000,1,4.52,creditcard,0.0,0
97,1,4.96,storecredit,0.0,0
42,1,4.52,creditcard,41.0,0
755,1,5.02,paypal,0.0,0
166,1,4.88,creditcard,76.0,0
58,1,4.75,paypal,57.0,0
910,1,4.92,creditcard,0.0,0
1481,1,4.75,creditcard,0.0,0
995,1,4.9,creditcard,0.0,0
5,1,4.97,creditcard,5.0,0
586,1,4.96,paypal,379.0,0
1,1,4.9,storecredit,0.0,1
2000,1,4.46,creditcard,24.0,0
56,1,4.51,creditcard,0.0,0
2000,1,4.88,paypal,208.0,0
3,1,4.51,paypal,0.0,0
1,1,4.92,paypal,0.0,1
745,1,4.96,creditcard,0.0,0
111,1,4.51,paypal,102.0,0
121,1,4.88,paypal,0.0,0
1997,1,4.92,paypal,0.0,0
30,1,5.04,creditcard,11.0,0
1111,1,4.51,creditcard,0.0,0
1265,1,4.74,creditcard,0.0,0
96,2,4.52,paypal,95.0,0
1754,1,4.92,storecredit,0.0,0
1794,1,4.89,storecredit,4.0,0
542,1,4.84,creditcard,0.0,0
1505,1,3.07,creditcard,6.0,0
1556,1,4.75,creditcard,0.0,0
2000,1,4.84,creditcard,96.0,0
14,1,4.75,storecredit,14.0,0
228,1,5.04,creditcard,189.0,0
486,1,4.9,creditcard,371.0,0
1717,1,4.96,creditcard,0.0,0
1562,1,4.51,creditcard,0.0,0
1933,1,4.88,creditcard,848.0,0
117,1,4.52,creditcard,0.0,0
3,1,4.75,creditcard,0.0,0
117,1,4.92,creditcard,0.0,0
621,1,4.92,creditcard,620.0,0
2000,1,4.52,creditcard,134.0,0
112,1,5.04,paypal,0.0,0
9,1,5.03,creditcard,8.0,0
5,1,4.75,creditcard,4.0,0
35,1,3.48,creditcard,0.0,0
2000,1,5.02,creditcard,2.0,0
2,1,4.06,creditcard,1.0,0
516,1,4.51,paypal,0.0,0
480,1,4.84,paypal,0.0,0
557,1,4.96,creditcard,0.0,0
264,1,4.88,paypal,263.0,0
443,1,4.84,storecredit,1.0,0
379,1,4.75,paypal,41.0,0
34,1,4.97,paypal,0.0,0
1932,1,4.46,paypal,317.0,0
149,1,4.52,creditcard,149.0,0
